mesh,CD,time
2x5,0.02168458174775858,1.2745835781097412
3x9,0.02196305826142125,1.476410150527954
4x13,0.022063286622899872,2.440156936645508
5x17,0.022114918397099823,7.69498085975647
6x21,0.022146400797893127,20.691269397735596
